NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD,Prevalence
,0.0760322,,20.5587635,265.887482718069066,124.782522003690318,
,0.0758777,,20.5088692,96.806709431094646,56.636371626483943,
46.075901,0.0740843,15.221509,19.5975037,52.495424315045646,457.671319098463471,
45.0351219,0.0660477,35.8135605,22.9699078,485.627553521838195,114.461497449865846,
44.994854,0.060288,36.2136154,23.0602283,0,925.547392690840184,
48.4862518,0.0677514,28.8505154,22.1293678,48.608744675952835,345.757970036600170,
32.4091568,0.0694362,14.4809952,19.4855118,71.787609761672613,124.388260819639342,
35.1674805,0.074511,15.4201536,20.517868,0,1492.979188434524758,
48.2450142,0.0687529,25.7440529,21.6232185,0,774.063563555740075,
76.1357422,0.0792524,12.5462914,24.9515495,675.599075079194563,19.864608407815268,
45.3176804,0.059,35.2635498,25.0646515,241.713876713198943,36.967077765025131,
46.8995056,0.0685178,28.6296482,21.9184532,0,80.162435100502663,
45.6859436,0.0607413,30.3855572,22.8601551,1533.774197488324944,332.171711229198706,
48.1306076,0.0688894,24.8959618,21.5568829,464.636204366560946,302.108242340694517,
42.5005875,0.0645979,41.1871262,24.6851768,677.969529414288786,113.150400695040915,
43.9668922,0.0681561,30.6336536,22.0751514,0,761.121940518063070,
34.2972908,0.0702091,14.8930483,20.6250477,0,511.030375790772439,
33.6827965,0.072562,15.1932936,19.7830906,0,259.435922368799709,
45.1432228,0.068112,30.8171272,22.0428677,0,511.694652142658526,
48.8514442,0.0670518,27.7365818,22.0566673,608.055119274855201,196.983530887737771,
45.5725975,0.0656769,35.6618538,23.0678921,9.117090639784884,170.442644197505729,
77.359314,0.0785947,12.6736603,24.957346,0,275.108300163074034,
33.8467674,0.073229,15.2514305,20.1737862,58.158994922912846,78.601047141146609,
38.2892418,0.0744479,16.0109653,20.3573437,405.869836797046275,254.875790343704438,
35.2084656,0.0729878,15.1155634,21.3304844,0,61.550810706443428,
46.985817,0.0684532,28.9074039,21.9405479,263.172530346579947,203.022515390710652,
76.8676147,0.0784647,12.6633739,24.9703789,30.021638702511098,322.616875442394075,
47.759552,0.0641884,29.9948654,22.6857624,0,818.394107195711513,
55.3032227,0.0743253,14.805232,21.5709782,0,61.981412791844562,
45.3995552,0.0731028,15.3869505,19.9384995,134.422741184952827,146.784292433059250,
75.2605286,0.079541,12.4823341,24.9363537,740.450523547970533,166.087918009725655,
,0.0888652,,,0,335.877686100719075,
39.505928,0.0704043,20.8078728,21.8127785,0,567.438895543103058,
45.0623207,0.0607767,35.0011215,22.9184093,452.839649964200930,11.841973559921511,
,0.0758269,,20.5030289,408.961939214948416,57.558585741123821,
42.9072037,0.0643599,42.234375,24.3607426,0,1116.702135472077771,
44.5649719,0.0595078,38.8071098,24.2884674,42.801977946106064,1.703017365221399,
47.2591629,0.0691115,25.2460251,21.7796974,0,613.089996766103013,
42.4127121,0.06524,37.6945534,24.3729591,0,487.663205095690046,
35.0879402,0.0739925,15.0873137,19.5350018,0,150.857938816119827,
75.4840622,0.0790796,12.4978981,24.9457588,1180.760684994781059,96.835023621112370,
35.7888451,0.0737747,15.3101625,20.7264462,0,57.103386557438085,
,0.0848172,,,0,9169.938261646730098,
81.3445969,0.0770509,13.3235054,24.8923416,0,106.460559382638408,
47.8552055,0.0691004,23.8745041,21.5425434,164.886849061853923,126.676724285032165,
44.5240364,0.0638847,36.078125,23.0302868,307.817854508397488,154.329985507335579,
34.3856201,0.0741696,15.2889423,20.4493866,0,346.932933564970426,
34.9938507,0.0744808,15.2038336,20.1828842,112.892480350928082,83.728216475080501,
45.2295952,0.0647583,34.9233856,23.0399189,947.849314617707478,64.749877186222918,
43.5799294,0.0683165,29.9927273,22.0282135,619.788818801195021,32.254933556713972,
45.0519524,0.0601997,35.6837234,23.0235462,0,233.696626956571095,
42.2797356,0.0744356,15.8546696,20.1845245,605.407270856119453,9.003806487219070,
45.0712967,0.0650777,35.540596,23.0914421,0,1164.968990968071239,
47.2053528,0.0693796,23.682766,21.7026329,343.573362206978459,612.719827297558822,
44.7905846,0.0678208,31.8029575,22.197464,0,782.220067295089507,
35.3750114,0.0720507,15.6260595,21.7402039,501.586407757979146,286.110254548326509,
46.1283112,0.0641883,33.0446968,22.9156399,0,495.642756368006246,
34.7598152,0.0744343,15.4946947,20.0026817,298.867322677273421,151.551385261178694,
35.4114647,0.0743092,15.6881447,20.3788242,193.582219561841896,141.727495524322848,
,0.0763277,,20.5011806,0,173.078911201208001,
39.6612816,0.0702407,21.2483063,21.8448982,0,87.791631080233373,
44.4826889,0.0654322,37.1110764,23.1277924,1173.160097538601349,201.701048062647260,
42.3912048,0.0663673,33.3730087,23.0864468,809.065028345982910,147.995602929166154,
47.8534966,0.0672082,31.3093548,22.5431824,0,60.532095249651867,
,0.078069,13.3000002,22.9261131,44.143769928963223,71.997752932086755,
34.8420448,0.0740605,14.8767443,20.9559288,441.146660475825854,191.600265674593260,
38.2502556,0.0743517,15.8416882,20.3792133,0,172.173735097159437,
39.8652191,0.0720478,15.3735819,20.2520981,430.625699328391704,155.640346405025525,
45.1002045,0.0606074,34.7544441,22.9157047,91.097006583903863,75.835561842934212,
41.3770714,0.0671021,28.9280624,23.234333,0,351.195024954325277,
42.3647385,0.0658265,35.1304207,23.1648178,263.802465483740093,353.190355728065981,
48.2477112,0.0681803,28.6070938,22.0351257,98.332801149909557,714.454135601813732,
,0.0759962,,20.5469494,211.603362042866024,101.553106234570976,
35.1889534,0.0744841,15.2757788,20.5522842,313.966674837607286,1124.834732219817624,
46.4224281,0.0677766,31.614912,22.2163849,484.223972794742338,132.113566513294870,
40.9043617,0.0695845,24.0248985,21.8854523,0,142.190940944978905,
35.6667862,0.0737454,15.2595978,20.7797604,0,53.632208354231160,
35.6822777,0.0745112,15.7180433,20.3639145,226.021462582458724,410.563573461707279,
55.7482338,0.0742988,14.8385134,21.7890053,0,19.134119790764053,
46.9582787,0.0688498,26.8195267,21.8532944,503.662691551406681,513.504008131127648,
,0.0801404,13.3000002,22.131897,50.357936060809045,236.977419864346615,
48.5262222,0.0683752,26.7024117,21.7189198,169.625702638710237,160.296191535683079,
44.620903,0.066853,34.1301918,22.6988068,371.108930148971808,396.630756231922987,
44.6109505,0.0630464,36.936306,23.0103207,0,740.251875772204471,
34.229866,0.0738067,15.2311754,20.1650658,68.100691280103106,177.211356506848944,
77,0.0779526,13.3000002,23.7732735,381.316098787203998,97.704454722375729,
75.3952637,0.0796863,12.5619411,24.8369045,0,144.492853886741102,
34.786499,0.0728689,15.056776,21.3691368,207.397696745124961,145.236766114814401,
44.2616844,0.0632339,39.6767235,23.1931324,449.702206397859641,380.549733032128586,
37.9765816,0.0695521,21.8117943,22.2026501,1984.554550249353724,731.313028136718685,
48.4472466,0.0681486,28.0456963,21.9517689,0,457.347207341641024,
44.3363609,0.0637595,38.2676392,23.0981903,0,520.126322509037095,
33.8996277,0.0720239,15.3048429,20.1833954,54.049589619504324,174.152400708662526,
47.5834541,0.0642538,30.500349,22.7230148,0,564.323477833767470,
,0.0822284,13.3000002,27.0956039,54.571638498763797,115.070732397526754,
,0.0826078,13.3000002,27.2824211,0,29.712495240509796,
43.0214996,0.0658566,35.5353737,23.1376591,9.522415173537437,191.644448220946828,
43.4171524,0.064814,39.0198708,23.2275753,0,8.543932161094387,
45.3083801,0.060418,31.7836876,22.8860588,26.838159004681824,462.929927543567089,
42.4954376,0.0686866,28.3200169,21.9661064,33.197806746361422,5.659653329693602,
39.6805038,0.0694108,24.6041355,21.985508,1435.531782300842906,230.464888161236956,
43.0719376,0.0641024,43.0277786,24.368536,0,157.307948590782104,
42.5098495,0.0654276,36.7888184,23.1998158,0,142.662881379849665,
44.3681641,0.0598251,39.8365555,24.1429768,67.282783774746022,236.428838000859145,
45.595314,0.0633614,33.2791672,22.9193649,0,443.967324590780265,
37.0910225,0.0704862,19.4690456,21.9089508,329.444395675090561,201.687334401337438,
42.2432899,0.0664531,32.9322929,23.0785122,0,491.803326225329954,
41.9958344,0.0695825,24.0977154,21.8516598,22.468299647557224,499.185011347663021,
44.8226433,0.0597555,37.5695686,23.5904198,458.486856345823185,47.715705108024380,
34.6157608,0.0742477,15.0308466,20.9042835,0,174.537553402792639,
,0.0759185,,20.5230217,154.639486094785411,45.806114802786624,
39.879364,0.0693398,24.953371,21.9914207,1141.091540836235026,39.427791511869792,
46.5638084,0.0676776,31.819809,22.2735481,0,280.728690097474100,
35.3507767,0.0708278,15.2816067,19.9548588,0,459.545783142570542,
38.2416115,0.0696446,22.7015743,22.082283,638.481739444320397,106.552613204635605,
35.1990166,0.0743929,15.1321526,20.6150455,0,385.387869453478004,
35.2836456,0.0743669,15.6975126,20.405098,0,591.182875258248714,
34.9526405,0.0726625,15.111228,21.474165,0,77.331107405624593,
39.9441605,0.0743513,15.9866018,20.3931274,471.106387481480965,480.266161472705051,
34.9330406,0.0709093,15.2765198,19.8588314,0,372.983737946104952,
76.7896957,0.0789967,12.6098881,24.9436264,315.557080516374469,54.029306162825655,
77.870575,0.0772506,13.2306395,24.802063,249.243300569735680,50.300656360084830,
45.3826523,0.0596053,33.7124481,23.0876236,403.383926292614092,90.444710072723581,
42.8275528,0.0664788,33.6328087,23.0291977,80.796439971557447,705.279232109758595,
74.5621109,0.0783142,12.7967815,24.796545,602.236341809316173,355.324591460956015,
,,,,149.445989437655754,76.980343571724376,
32.6130524,0.0696068,14.5573111,19.7592907,757.452349615759772,21.271700877206737,
47.7330475,0.0678308,30.4668407,22.2762547,11.416960180334206,12.636300563502594,
42.1506119,0.0648528,39.7478218,24.7484665,53.586981502102269,423.701722409115916,
41.3260345,0.0698697,22.9038467,21.8368492,1566.514657684060012,148.105837870413382,
38.4051437,0.0706274,19.8452778,21.8216839,40.950280382394084,400.187409128743070,
34.2399063,0.0734041,15.1328773,19.6219254,0,314.258494106265459,
44.4704437,0.0652846,37.2748108,23.1511574,0,304.269003193826450,
45.1429482,0.059,36.1780205,24.8627319,0,716.050953257156721,
34.88937,0.0738216,15.0790443,19.495245,0,139.673997497353980,
46.3806381,0.0639247,32.4450874,22.8795967,324.486491766424479,251.980945942492582,
41.5806999,0.0740997,15.5284548,19.9979191,22.296754258398156,719.694602254922529,
45.477829,0.0684184,29.4354763,21.9333057,1115.780509968865772,115.684890490163710,
35.0944595,0.0745625,15.2122564,20.6074734,21.472491263460864,199.511806005065552,
35.16716,0.0724796,15.260375,21.5626373,104.305368568070620,566.392082286027971,
43.3437309,0.070369,20.1679211,21.7094994,707.153800054039607,98.142684435612637,
76.9968491,0.0806311,13.3000002,23.8701897,938.988550206248988,56.585331912470288,
41.5601578,0.0685082,28.4605083,22.2099857,78.990067890720979,522.349623435676449,
44.7518234,0.065605,36.6920815,23.0882645,1445.466637419500557,170.212799480106611,
45.4672241,0.068491,29.0657959,21.9183445,1104.937536663280071,346.557183406238835,
80.7415695,0.0769823,13.5333776,24.9765072,0,60.096666663624418,
,0.078208,13.3000002,22.781971,256.545165070293365,59.574968697300754,
45.3581467,0.0651991,35.1891022,23.075285,39.769134650267887,766.637915395848154,
,,,,67.332857991220351,123.180518639275448,
74.5889664,0.0778271,13.0068598,24.788702,1493.060495587460537,45.570701604841474,
38.4638062,0.0725203,15.451642,20.1930103,0,265.895601926516804,
35.6002846,0.0707295,15.1269035,20.1640396,0,362.184918383849492,
40.6023712,0.0690378,26.3538971,22.0421772,118.009182394314763,451.639623025775620,
36.7385025,0.0719874,15.4671202,20.113163,0,95.350097561542498,
44.4054604,0.0697236,23.0216103,21.7907352,0,524.239335178855526,
39.6264877,0.0694868,24.2872219,21.9569359,1506.289095513036273,263.440902691901499,
47.8316345,0.0675522,30.8957405,22.4101315,311.980664232587571,56.440295570134040,
43.5762901,0.0702971,20.439352,21.7166271,739.638324117291290,42.068941802839696,
34.6571312,0.0716839,15.3554764,20.1595936,0,456.277741244940557,
48.1922569,0.0687458,26.1162415,21.6791172,0,176.967276028799546,
45.4561272,0.0685604,28.6989098,21.9076252,924.222802212354622,332.665769520147023,
38.2416115,0.0696446,22.7015743,22.082283,584.881620562193234,94.290236390429783,
,0.0771233,13.3000002,22.3470001,0,1960.508968746814617,
48.5087814,0.0670652,29.4585457,22.3218842,1713.455396046491160,723.488650026274286,
34.7864761,0.0746988,15.3313494,20.6629639,0,260.117345266354050,
35.1600952,0.0744698,15.1718416,20.6006927,0,56.851650751296241,
59.6115761,0.0748383,14.8133621,22.4653053,891.714581054842711,220.173643996679459,
34.9862328,0.0742759,15.5329943,20.4811649,0,146.229462258360343,
59.4926224,0.0748672,14.7938299,22.4135418,1284.658086262471670,9.230609416858263,
47.2976685,0.0688264,26.8871746,21.8457527,0,649.359942888390719,
44.7098618,0.0631202,35.3666649,22.9712906,264.874690481221023,4.721423260848666,
32.4025497,0.068792,14.7546892,21.5428467,156.095507859270896,151.043306591319521,
35.3145638,0.0744638,15.7591505,20.3930931,274.517961874924765,555.245983343331318,
36.590435,0.0703632,19.4904499,21.7782497,604.905195848742665,457.830833412955883,
45.0692101,0.0627015,33.9345055,22.9259644,0,466.256202649674947,
34.2687225,0.0701081,14.868247,18.9935093,0,151.407711125618221,
35.2009087,0.0728459,15.1494656,21.3956604,70.767293733040901,102.061886562812347,
42.1309433,0.0657634,35.2284584,23.2020874,482.836438529529914,316.252423924718016,
36.0764885,0.0745232,15.7920771,20.3458328,254.774357251501300,45.910651444530984,
45.162468,0.0599043,34.9306488,23.0353909,774.218961507036965,186.634083269420302,
35.2263374,0.0744848,15.4754925,20.4845638,372.620966812020868,2463.659369631391655,
,0.0885315,,,0,1374.059293364116229,
39.1840401,0.0688569,24.2393055,22.4790478,61.764275690993145,632.252212171846736,
47.152317,0.0692734,24.3477421,21.7466793,0,151.069868592298803,
36.1918335,0.0732384,15.5264206,20.9709339,184.289229644457663,57.652361620059793,
44.2000809,0.0683694,29.8022785,21.9723835,52.174480219636123,38.042603326315884,
39.9038239,0.0722595,15.3962193,20.1956921,192.077889500163025,202.686720188933720,
34.6704865,0.0727819,15.1247835,21.3763485,1173.168911918739468,689.419253588066908,
45.1311913,0.0613194,33.065773,22.8948746,0,383.644525849837862,
34.9665947,0.0708004,15.2591352,19.7678547,85.375499908196616,61.533484084979506,
34.2671394,0.0732233,15.0518465,19.3897438,22.142119676210495,223.214318764884723,
76.2384109,0.0791809,12.5539007,24.9590378,1320.928390916704757,156.957809837214569,
35.2730446,0.074471,15.5428114,20.4523354,780.480794289044070,2070.324200803148415,
34.7634392,0.0744694,15.4307051,20.177702,46.580271487050318,73.858744857959252,
35.177269,0.0719985,15.5197601,21.7569809,183.651363714462178,133.708432466112299,
35.7462959,0.0737635,15.2936277,20.7444992,0,128.958583320242070,
34.3152466,0.0737978,15.2052717,20.0296135,105.125029638355116,148.341197994218135,
35.1803131,0.0725958,15.2223253,21.511919,138.828219239043307,358.766330496576927,
34.7185593,0.070906,15.2640276,19.8317585,294.297673349969045,115.524474802519848,
33.9369011,0.0734362,15.2571659,20.2279167,0,490.937088512505795,
42.0652313,0.0665606,30.3345146,24.1975956,753.215834132736518,133.244529167787192,
44.7172432,0.0628629,35.5315018,22.9664669,0,65.644836447607346,
74.9806213,0.0798629,12.623064,24.7345638,0,32.056743583290540,
35.3910713,0.0711271,17.3413963,21.4065685,894.545811248567929,477.276773953972906,
,0.0763373,,20.5,0,391.427680698526899,
44.5617371,0.0594417,38.9257507,24.3817406,261.905039752756693,196.554856755004636,
76.692009,0.0773979,13.1742182,24.7857895,198.379963651503289,190.916372557502257,
45.6062889,0.059,33.9828911,23.7800274,147.157974338179230,139.370776253554311,
46.4796906,0.0676609,31.9089394,22.2784176,470.237912900345975,382.991895201149134,
42.5762482,0.0650337,38.7387009,24.0872841,0,535.452827467462271,
45.8501625,0.0609879,30.3072586,22.8532944,800.372354756959908,369.850968067920633,
75.1622772,0.0794904,12.4569445,24.9573135,1494.512625384900502,54.071948064826515,
40.4010391,0.070091,21.9561462,21.8377476,0,330.318507519256400,
44.4499359,0.0666303,34.5525932,22.803463,218.398601682293048,209.596034912647241,
44.0836449,0.0678105,31.716795,22.2526798,0,204.451769498681642,
34.5856209,0.0739703,15.0215626,20.9752808,0,188.704231032928362,
32.3679199,0.0695159,14.5315943,19.7722416,0,51.945266863266610,
42.7873268,0.0659525,35.0438156,23.1351566,0,418.776834553137746,
41.1640854,0.0699451,22.6038246,21.8320446,1053.427042457190055,129.514785079290220,
40.6172485,0.0697929,23.1046906,21.8678646,61.551976130512870,48.659258916203029,
42.6257477,0.0649216,39.0207443,23.6018028,903.213277543520576,724.204576402512089,
45.405262,0.0618851,32.5402527,22.8876247,555.862848420146861,455.562861377207014,
35.3624229,0.0739886,15.0949049,20.7605801,0,34.990483091700654,
47.4445877,0.0681494,29.8405285,22.0952625,0,1217.741411468906335,
43.2960854,0.0683872,29.6772118,22.0194626,161.564206868141184,145.213088754293182,
41.6332779,0.0667316,30.5832825,23.2384682,0,63.171773756499476,
33.8164597,0.069694,14.6116714,19.2695713,1122.510809471987614,140.105268349488028,
74.8588638,0.0795332,12.4291592,24.9590168,632.933725335487793,98.750532397916444,
76.1738281,0.0791143,12.5455141,24.9729862,1505.692307720978988,131.121967596124904,
32.1435089,0.0684057,14.6315842,21.8359108,71.756141836069119,21.484665486402552,
40.2048149,0.0691883,25.6402435,22.0227337,0,306.556754428757813,
35.2214127,0.0746301,15.1991558,20.1054993,0,331.450524043062217,
42.2454948,0.0681141,29.909111,22.3408241,0,415.016069711125454,
36.5588875,0.0706393,18.7470016,21.8902931,0,76.878575973826827,
36.014637,0.0706608,18.5011539,21.6752377,106.323410470067145,132.467397822507110,
77,0.0779179,13.3000002,23.8028946,38.201293768984478,28.311300316804292,
37.429142,0.070172,20.8413525,21.9215717,0,0.591983389,
38.9933548,0.0739804,15.6738005,20.4776325,294.424270919930620,12.283103595787747,
44.0681953,0.0680592,30.9757175,22.1171017,0,884.098891019607095,
77.8669815,0.0785364,12.7093229,24.880537,665.975164104704277,271.448226284090651,
34.4828568,0.0733861,15.1538057,21.1051502,0,281.718240342162346,
42.0953522,0.0648804,39.5704765,24.7574043,0,878.363463565388088,
41.9762306,0.0744228,15.8446064,20.1732883,226.074462690097903,191.158028687656298,
45.2687645,0.0596626,34.6389542,23.1567383,31.696156080663570,24.086209417556514,
79.7851639,0.0769605,13.4885082,24.891573,100.290925085797284,357.170893496662188,
75.2256699,0.0768202,13.7190571,24.4362431,0,845.785823933403663,
42.5520973,0.06507,38.253788,23.5661316,186.495122212672953,177.112713596329087,
77.2310562,0.0778619,12.8269873,24.8882065,339.879600058570077,71.399171826251532,
44.2643852,0.0649985,37.1556549,23.1659756,104.712718192830707,400.318293363088060,
44.6989021,0.0698014,22.5283604,21.7744141,497.293791899301482,236.299119912586264,
75.0268707,0.077684,13.0646687,24.7865009,308.989838351967137,266.091352708298473,
42.6296997,0.0646151,41.1180496,24.5733929,67.266730267616637,388.892354003800790,
35.9987183,0.0733546,15.4397335,20.9369698,12.625773207501771,185.060490108865110,
43.4434357,0.0659133,35.672821,23.098753,0,131.799457220670774,
47.2928581,0.0696397,21.5490837,21.3434906,373.512550789841441,78.795008557402241,
35.1289825,0.0705924,15.1977711,19.5579453,488.619710050980643,191.000963902344296,
35.4524269,0.0738584,15.1444082,20.7943459,244.721494372092337,346.599685588639659,
35.5005455,0.0718919,15.8568163,21.7944088,101.349579509000463,156.407660224786724,
32.3648224,0.0694664,14.4917707,19.5732841,236.212933788052823,311.137424535489913,
41.6236687,0.0680549,29.3665142,22.5141602,0,468.684201578212935,
35.1673851,0.0741987,15.6156445,20.4202461,0,365.158813643723136,
45.2547913,0.059,37.2322311,25.5121708,0,643.880298451101112,
35.3663368,0.0742832,15.2264338,20.5613174,0,316.629313340676958,
37.5474434,0.0698597,21.2118702,22.004631,197.158163126434317,565.056487028679840,
48.1838989,0.0652246,29.8177624,22.5811806,0,99.546902770210195,
45.7878151,0.0728933,15.347578,20.0528851,488.590888386995289,358.780862616210015,
45.9916878,0.0676886,32.035553,22.2493935,0,410.504552068296903,
35.1877823,0.0745047,15.3564844,20.5286751,425.700133960098924,1378.265199066452851,
60.9061279,0.0744213,14.9114094,22.5572681,724.142125561412740,3.733910103775840,
,0.0772244,13.3000002,22.5011501,2726.154741385409579,140.814725112894877,
44.8137207,0.059,38.0144653,24.7013531,140.554135166927097,112.175129968550038,
76.2667542,0.0806356,13.3472462,23.8913403,0,87.834723934034670,
45.5514755,0.059,37.4702911,25.6963978,0,2597.992225878638237,
48.1753883,0.0661124,30.4496269,22.5774727,0,246.678671009258949,
43.654789,0.0662411,34.9772949,23.0047684,0,502.242748057075346,
41.2110023,0.067272,28.7225323,23.074892,404.203154975915652,620.004482487632004,
,0.0758269,,20.5030289,0,114.209657336372643,
42.0357971,0.0740726,15.5228157,19.935442,136.490382886753849,113.850806559090955,
38.935463,0.0705582,20.2647705,21.8053799,0,202.242845814356798,
59.8000717,0.0865962,13.4926453,27.2865162,0,2176.393889179549205,
44.8590431,0.0642472,35.2178383,23.0246048,0,76.724787539086435,
41.5285263,0.0671246,28.0284901,23.7086487,0,291.530730108685361,
35.3270874,0.0724465,15.37152,21.571619,68.333648708731474,60.813707770860347,
43.1071625,0.066557,33.7571793,22.9747028,186.171238998148311,178.530770075034894,
34.0537987,0.0703876,15.0061979,19.0708923,1056.480209664610811,22.306532980873591,
43.8708649,0.0617553,42.32621,24.1526394,34.687251521028820,0.656282781,
35.0369034,0.0744057,15.5183821,20.5067711,0,414.562167592670846,
36.9506187,0.0726055,15.9571123,21.2580681,67.789996460908711,51.115562113066709,
39.7527924,0.0694147,24.6200981,21.9722862,1313.418414341116886,161.981311202660493,
81.406601,0.0770789,13.2551537,24.851408,0,458.838963106810411,
43.9933662,0.0687943,27.6748886,21.9029922,0,311.933601881712093,
39.2441063,0.0698965,22.3991489,21.906292,273.664277279048861,37.096950769039942,
36.7195053,0.0703746,19.74296,21.8204021,113.049988878514270,525.393888831832101,
44.8814583,0.0602792,37.2596397,23.2102451,301.917686082190471,400.533024506413085,
55.0453911,0.0744218,14.7523851,21.2940006,0,804.672811624637689,
39.5535278,0.0694848,24.2719784,21.9674931,2001.231802123037369,246.035368120820578,
34.0076866,0.0731906,15.1572332,19.6935215,0,289.991095037796640,
79.070015,0.0773516,13.0013323,24.9848652,229.018678022625807,15.975215590909075,
41.3180771,0.0680828,28.9355736,22.5629063,0,663.469965857830857,
34.3532944,0.0734152,15.0984373,19.5083218,16.347910931793955,312.190639849312106,
78.5588531,0.0772033,13.1906309,24.8545341,22.951066747191273,131.143555859696789,
,0.0885872,,,12.110582209890184,53.497996144686525,
43.0062866,0.0737303,15.5154772,19.9521484,320.291814383262818,15.467504442652938,
45.2722435,0.065521,36.0449791,23.1013813,0,597.808393404156504,
38.5674438,0.0706315,19.9624214,21.8087025,0,18.803121724665129,
38.8088264,0.0702469,20.8520622,21.8829861,1241.167881925487336,98.511443188116431,
48.4303551,0.0680614,28.3683796,22.0127811,0,750.928542541598176,
65.521637,0.0803763,12.1764708,24.8155251,369.726883754119910,42.029175583638725,
44.1094933,0.0690913,26.2024727,21.866993,0,58.116953449170808,
36.9614372,0.0701835,20.1715603,21.8545094,719.975650993465138,315.991371959939784,
,0.0799876,13.3000002,21.9400463,91.883269884054698,27.775277566011663,
36.0496712,0.0743724,15.5889854,20.3982697,28.497786853019893,435.821975958807002,
77.4877167,0.0777494,12.8593206,24.8990993,0,211.918843658945946,
44.1322823,0.0700815,21.3465519,21.7428513,11.244667280339216,237.480985401683000,
44.9087639,0.0698055,22.4162083,21.7671528,94.314100744400150,295.343515575033223,
35.0691223,0.0744564,15.4943953,20.5150242,69.738210302209652,98.484319154616827,
41.4358711,0.0695786,24.0959454,21.8685532,1472.686484914966968,155.649182557659628,
77.9391937,0.0772524,13.2528296,24.7954578,1.371393892374076,270.865165560578077,
39.2311897,0.0723318,15.4170628,20.1827946,94.387203865457735,200.842770776361590,
43.7789764,0.0733815,15.4647112,19.9372425,551.338934903099698,76.756046376687337,
80.5529556,0.0769733,13.5556555,24.9811268,0,23.266643705737266,
,0.0760088,,20.5029831,378.792047968890301,46.636969118981831,
46.3675575,0.0685927,28.3663063,21.8962784,75.493999438375866,627.345420627939234,
45.3823204,0.0630562,33.4507141,22.9206753,184.466094821413321,169.242364659234312,
48.0375443,0.0654525,30.4196243,22.630352,309.074156983953912,35.744877790226347,
35.525135,0.0742159,15.295393,20.5358257,0,204.517832958232106,
34.5624352,0.0736539,15.04634,21.0582943,370.180451688882499,356.290104620267641,
38.6217384,0.071693,15.3754101,20.3151531,313.176088608296311,293.553807176428620,
35.1781235,0.0705741,15.2152891,19.5543938,673.844799540068834,71.481030766702204,
